"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_n","group1_prev","group1_mean","group1_sd","group2_country","group2_present","group2_n","group2_prev","group2_mean","group2_sd","fisher_p","fisher_padj","prev_diff","enriched_group1","rf_rank","rf_top20","fisher_col","rab.all","rab.win.Malawi","rab.win.UK","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_country1","mean_rabund_country2","mean_rabund_diff","crossval_median","crossval_quartile_1","crossval_quartile_3"
"1","Abiotrophia",0.0071459607858852,0.0146820823322788,"Abiotrophia","Malawi",5,90,5.6,0,0.1,"UK",3,50,6,0,0,1,1,-0.4,FALSE,137,0,"ns",-1.04021527392591,-1.35376175591117,-0.423068223632239,1.00355872885548,5.06981800080483,0.174448453701412,0.409687500759752,0.225061194099035,0.406822127979328,0.16694440273174,0.303096453454286,0.008,0.002,0.006,0.85,0.8,0.9125
"2","Acidovorax",0.0300632122960675,0.0553056796029172,"Acidovorax","Malawi",8,90,8.9,0,0,"UK",2,50,4,0,0.1,0.494774564383944,0.595896373163144,4.9,TRUE,76,0,"ns",-0.922452885071484,-1.21491933062496,-0.380398021755918,0.816691165405333,5.23146439616791,0.129786975800906,0.429553265189353,0.344979826467955,0.526683202480807,0.266346322364131,0.424507207919574,0.006,0.028,-0.022,0.85,0.8,0.9125
"3","Acinetobacter",0.318208637853545,0.580313088102987,"Acinetobacter","Malawi",78,90,86.7,5.3,11.9,"UK",37,50,74,4.2,12.3,0.069170337267904,0.154231157421678,12.7,TRUE,4,1,"ns",10.109007919418,11.0116547012496,8.86828229703985,-2.19742136181682,7.62419656024379,-0.258039091663447,0.3558263055588,0.0201108346728716,0.09881037592991,0.00507895882297216,0.0394229121592587,5.386,4.196,1.19,0.85,0.8,0.9125
"4","Actinomyces",0.0445983366317351,0.0843311716572255,"Actinomyces","Malawi",11,90,12.2,0,0.3,"UK",12,50,24,0.3,1,0.095329957532232,0.175693890614132,-11.8,FALSE,54,0,"ns",-0.487709345141388,-1.03913810909182,0.522648706872237,1.96571010208895,7.22002396616741,0.255788223544512,0.362812501207324,0.0192873848648059,0.0751162957612959,0.030106306073646,0.0920362561551294,0.046,0.304,-0.258,0.85,0.8,0.9125
"5","Aerococcus",0.00646842182865243,0.0141805765823514,"Aerococcus","Malawi",7,90,7.8,0,0,"UK",1,50,2,0,0,0.258953077647137,0.353117833155187,5.8,TRUE,139,0,"ns",-1.04023180236154,-1.28785220900222,-0.576350199986587,0.558121127636671,5.04040291332522,0.0988597127344138,0.447812500429381,0.441542331657103,0.617590668521621,0.365112818113045,0.523641864493053,0.005,0.002,0.003,0.85,0.8,0.9125
"6","Aeromonas",0.267543164612131,0.472997580654247,"Aeromonas","Malawi",32,90,35.6,0.2,0.8,"UK",3,50,6,0,0,7.3116528756699e-05,0.00120642272448553,29.6,TRUE,7,1,"Malawi",0.118506183275231,0.610738852601241,-0.431502231982028,-2.31619555792462,6.55055473118131,-0.309302736010533,0.366250001172349,0.00291940028450133,0.0191613635650227,0.0326132330192599,0.107242373452799,0.209,0.001,0.208,0.85,0.8,0.9125
"7","Agathobacter",0.101654327234767,0.197547396686809,"Agathobacter","Malawi",30,90,33.3,0.2,0.8,"UK",2,50,4,0,0.1,3.84903370710788e-05,0.000861124678663931,29.3,TRUE,26,0,"Malawi",0.0231441026333634,0.46961862774813,-0.500283617081674,-1.77415467508044,6.85838579600536,-0.242786181070625,0.391562500926022,0.0168155274367173,0.0653812661455806,0.0773145953663806,0.183326036371564,0.235,0.011,0.224,0.85,0.8,0.9125
"8","Akkermansia",0.0105286940368163,0.025693708223487,"Akkermansia","Malawi",10,90,11.1,0.1,0.3,"UK",1,50,2,0,0,0.0968978427023397,0.175693890614132,9.1,TRUE,129,0,"ns",-0.768756661229531,-0.891306202488725,-0.540291772908335,0.195889975579659,5.43659752949976,0.0317679830819425,0.479850047024501,0.499176505847802,0.683700605559493,0.520445403753715,0.680810817726474,0.062,0.001,0.061,0.85,0.8,0.9125
"9","Alicyclobacillus",0.0263358941068378,0.0515188364928103,"Alicyclobacillus","Malawi",0,90,0,0,0,"UK",4,50,8,0,0.1,0.0150232083454151,0.0538875951520323,-8,FALSE,82,0,"ns",-1.1469462181702,-1.57057342147524,-0.334531592191222,1.34878726211267,4.72327220818162,0.239747492927764,0.370509216998895,0.0636551503802916,0.148119552274264,0.0670562931391892,0.143894678958355,0,0.017,-0.017,0.85,0.8,0.9125
"10","Alloprevotella",0.0467357410305091,0.097854064993712,"Alloprevotella","Malawi",17,90,18.9,0.2,0.7,"UK",4,50,8,0,0,0.136539363198174,0.22756560533029,10.9,TRUE,51,0,"ns",-0.514321379958746,-0.681454191570225,-0.251665750990275,0.154071192990562,6.2149626401796,0.0215104415236027,0.488284911060654,0.574642628516785,0.737677951238862,0.561111655311357,0.719464553232638,0.171,0.006,0.165,0.85,0.8,0.9125
"11","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",0.0290309748308097,0.0524824250480812,"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Malawi",8,90,8.9,0.1,0.5,"UK",8,50,16,0.2,1.2,0.268065393888881,0.362187200170098,-7.1,FALSE,77,0,"ns",-0.677091238860587,-1.12410288518166,0.18718434127911,1.44591455402474,6.00016374863004,0.208725827228719,0.384375000994121,0.128717611691312,0.274435641224421,0.0853679938043604,0.187391085742874,0.09,0.18,-0.09,0.85,0.8,0.9125
"12","Amaricoccus",0.013095023857592,0.0272249917397779,"Amaricoccus","Malawi",0,90,0,0,0,"UK",3,50,6,0,0.2,0.0437910541132312,0.116540708527147,-6,FALSE,116,0,"ns",-1.1539482481637,-1.59027572026151,-0.313314441091478,1.28415310379592,4.82251063975735,0.226483438553067,0.369884412256615,0.064086913159539,0.147893597399768,0.0611828639932696,0.136632403200789,0,0.037,-0.037,0.85,0.8,0.9125
"13","Anaerococcus",0.0869720980458889,0.172626695100399,"Anaerococcus","Malawi",35,90,38.9,0.9,3.9,"UK",12,50,24,0.1,0.9,0.0932010838677922,0.175693890614132,14.9,TRUE,29,0,"ns",0.623328607716031,0.646878009211072,0.605037105732773,-0.722872608913453,8.29298257145534,-0.0878387939606923,0.45843750034059,0.265091224215039,0.483180014005487,0.47154936535624,0.649734884440733,0.935,0.138,0.797,0.85,0.8,0.9125
"14","Anaerostipes",0.0187751023117449,0.0441005147613265,"Anaerostipes","Malawi",9,90,10,0,0.1,"UK",1,50,2,0,0,0.0961436202241155,0.175693890614132,8,TRUE,99,0,"ns",-0.893283623993909,-1.06083772467765,-0.569518890745062,0.336487196575725,5.0967751240093,0.0583200539366079,0.470625000239882,0.559826942799987,0.721597698384449,0.497967776985256,0.653702291868288,0.019,0,0.019,0.85,0.8,0.9125
"15","Aquabacterium",0.0373579535702057,0.0735160866663326,"Aquabacterium","Malawi",9,90,10,0.3,1.3,"UK",1,50,2,0.1,0.6,0.0961436202241155,0.175693890614132,8,TRUE,65,0,"ns",-0.967146766258452,-1.24696729432444,-0.483681611129828,0.552935965288971,5.41541065670642,0.0795569115662655,0.450312500408391,0.599525791329752,0.767711030292533,0.361010534015907,0.521182459821313,0.279,0.079,0.2,0.85,0.8,0.9125
"16","Bacillus",0.0691394123061228,0.139313142789284,"Bacillus","Malawi",18,90,20,1,5.1,"UK",8,50,16,0,0.1,0.653576395412175,0.733606158115707,4,TRUE,36,0,"ns",-0.414566928973048,-0.71799374880052,0.0801904959875941,0.524900392867621,7.23514988616116,0.0624884567495684,0.466416745041629,0.651679360540766,0.799700970958641,0.451274289332273,0.611803680111215,0.98,0.016,0.964,0.85,0.8,0.9125
"17","Bacteroides",0.0864002274842819,0.157901614337607,"Bacteroides","Malawi",39,90,43.3,0.7,3.6,"UK",13,50,26,0.1,0.2,0.0465092614637193,0.11896047280046,17.3,TRUE,31,0,"ns",1.15347290028418,1.94623587657983,0.555773550366103,-1.48638597693556,8.36428845107525,-0.16870233097369,0.422055608272324,0.142199249964834,0.313431178175684,0.196209491934823,0.366170795014025,0.713,0.056,0.657,0.85,0.8,0.9125
"18","Bergeyella",0.0623158821192387,0.127974977961234,"Bergeyella","Malawi",22,90,24.4,0.2,1.5,"UK",12,50,24,0.1,0.3,1,1,0.399999999999999,TRUE,38,0,"ns",-0.134621764058936,-0.459627562605507,0.415721095351779,0.727857323567857,8.09243330189472,0.0818000619616325,0.45218750039269,0.496879485367229,0.683156687190274,0.373584220856383,0.541653015268564,0.205,0.098,0.107,0.85,0.8,0.9125
"19","Bifidobacterium",0.732465386558144,1.25039061067705,"Bifidobacterium","Malawi",73,90,81.1,2.9,6.5,"UK",15,50,30,0.1,0.2,4.25501841290986e-09,3.51039019065063e-07,51.1,TRUE,2,1,"Malawi",7.37078926226905,8.72852479142513,0.830452718638123,-7.03985298601733,7.55828026539104,-0.830079798178933,0.190877854741229,2.16939906020363e-09,1.69547626036868e-07,6.32518222232679e-09,6.08478531102405e-07,2.923,0.083,2.84,0.85,0.8,0.9125
"20","Blautia",0.0722985857677203,0.14350625871385,"Blautia","Malawi",34,90,37.8,0.3,0.7,"UK",10,50,20,0,0.1,0.0367797049442719,0.099486087144342,17.8,TRUE,34,0,"ns",0.524841578872511,0.779875133227805,0.192953604403771,-1.08323555033466,7.62611862766476,-0.135677649777286,0.432677288905032,0.189542698539908,0.386479758309438,0.272742785119152,0.454620008680661,0.268,0.031,0.237,0.85,0.8,0.9125
"21","Brachybacterium",0.293019886047843,0.535569445304559,"Brachybacterium","Malawi",36,90,40,0.2,0.6,"UK",1,50,2,0,0,1.59635858438913e-07,8.77997221414022e-06,38,TRUE,6,1,"Malawi",0.253241789642656,0.955206958257012,-0.501366003554018,-2.73709134000286,7.06830650574316,-0.361519427758892,0.353125001308151,0.00133562935779878,0.0111167788618017,0.0161085695136612,0.0683110656820523,0.252,0.006,0.246,0.85,0.8,0.9125
"22","Bradyrhizobium",0.0120302970604062,0.0295566848262694,"Bradyrhizobium","Malawi",10,90,11.1,0.1,0.3,"UK",1,50,2,0,0,0.0968978427023397,0.175693890614132,9.1,TRUE,125,0,"ns",-0.879019312740352,-1.04906550449652,-0.608899910009757,0.196914566717561,5.30518349188326,0.0323893821244774,0.484375000127281,0.523437578798433,0.708489467104773,0.54598888687996,0.696074455897506,0.089,0.001,0.088,0.85,0.8,0.9125
"23","Brevibacterium",0.100035021326203,0.194202597642443,"Brevibacterium","Malawi",26,90,28.9,0.1,0.4,"UK",3,50,6,0,0,0.00101271531782322,0.00879463302320164,22.9,TRUE,27,0,"Malawi",-0.151961882480011,0.0618147911655491,-0.454551800088156,-1.23498924444551,6.67490085411839,-0.185282234855654,0.411121525270015,0.0653733923052682,0.183540293784459,0.215340690853906,0.376894079610917,0.141,0.005,0.136,0.85,0.8,0.9125
"24","Brevundimonas",0.0516905527960922,0.098609893944804,"Brevundimonas","Malawi",28,90,31.1,0.1,0.3,"UK",10,50,20,0.1,0.3,0.171246894390547,0.252283371200359,11.1,TRUE,47,0,"ns",0.18356489833862,0.124257115503134,0.252841746886427,-0.146243795417251,7.25800287447039,-0.0174902301538324,0.491408934777795,0.611151923963486,0.774966188836916,0.626317915096018,0.770748711951207,0.083,0.063,0.02,0.85,0.8,0.9125
"25","Burkholderia-Caballeronia-Paraburkholderia",0.0175818554921653,0.0369484395898469,"Burkholderia-Caballeronia-Paraburkholderia","Malawi",10,90,11.1,0,0.2,"UK",1,50,2,0,0,0.0968978427023397,0.175693890614132,9.1,TRUE,102,0,"ns",-0.933504767847719,-1.08541876155354,-0.645897534282716,0.332996441440605,5.13085532025101,0.052220645264845,0.473125000219343,0.545772700110417,0.715224945907692,0.465930206053207,0.632905961255346,0.038,0,0.038,0.85,0.8,0.9125
"26","Buttiauxella",0.0103027538938396,0.0280075526692599,"Buttiauxella","Malawi",6,90,6.7,0,0,"UK",0,50,0,0,0,0.088383936301484,0.175693890614132,6.7,TRUE,131,0,"ns",-1.14910929477909,-1.42042828286561,-0.652094467689436,0.638877485361089,4.92542895570712,0.111748147889728,0.440625000490106,0.409227655378708,0.5900243331378,0.30405066079801,0.458518960782432,0.006,0,0.006,0.85,0.8,0.9125
"27","Butyrivibrio",0.00196344741125838,0.0059765795442893,"Butyrivibrio","Malawi",7,90,7.8,0,0.2,"UK",0,50,0,0,0,0.0501212323467007,0.11896047280046,7.8,TRUE,161,0,"ns",-0.989259272610211,-1.1729413420865,-0.661108642208552,0.392480739282305,4.65288119273562,0.0746336772142652,0.45843750034059,0.5082519911198,0.684533889934382,0.397106921407647,0.554044582516578,0.047,0,0.047,0.85,0.8,0.9125
"28","CAG-56",0.00230401003427381,0.00680155860475294,"CAG-56","Malawi",6,90,6.7,0,0.1,"UK",0,50,0,0,0,0.088383936301484,0.175693890614132,6.7,TRUE,160,0,"ns",-1.07811308681824,-1.32143645460731,-0.690493571577785,0.420914055993299,4.6755915013047,0.0784635170716641,0.458606685749782,0.440458118724992,0.625509429510374,0.36585037682541,0.524073223814918,0.011,0,0.011,0.85,0.8,0.9125
"29","Catenibacterium",0.0123618149327926,0.0269831270229563,"Catenibacterium","Malawi",14,90,15.6,0,0.1,"UK",1,50,2,0,0,0.0193925913267785,0.0603731616777065,13.6,TRUE,121,0,"ns",-0.626316854600763,-0.682542397500471,-0.541312868040938,-0.117915298292735,5.4210865542297,-0.021836342107565,0.489062500089052,0.516939563480183,0.688720891010093,0.556127155566053,0.710627634518868,0.03,0.004,0.026,0.85,0.8,0.9125
"30","Caulobacter",0.0154532634270973,0.0315838815986029,"Caulobacter","Malawi",6,90,6.7,0.1,0.3,"UK",1,50,2,0,0,0.421360677931723,0.514996384138773,4.7,TRUE,105,0,"ns",-1.06077464809946,-1.34223695965501,-0.546246188685847,0.706427325528511,5.07091905847737,0.123273607097038,0.432187500562201,0.501569759049099,0.674578500262966,0.298850706293669,0.45453366449384,0.063,0.005,0.058,0.85,0.8,0.9125
"31","Christensenellaceae_R-7_group",0.00272956426497426,0.0076929465444766,"Christensenellaceae_R-7_group","Malawi",6,90,6.7,0,0.1,"UK",0,50,0,0,0,0.088383936301484,0.175693890614132,6.7,TRUE,157,0,"ns",-1.03216013311016,-1.24669818227704,-0.660237649985371,0.374755201014169,4.75669403428294,0.0694087102874453,0.461875000312076,0.503266141039627,0.680344214708653,0.444869992903292,0.592044296395122,0.016,0,0.016,0.85,0.8,0.9125
"32","Chryseobacterium",0.0326475636441516,0.061757402289469,"Chryseobacterium","Malawi",26,90,28.9,0.2,1.2,"UK",8,50,16,1.1,5.1,0.102675134181943,0.184145621087181,12.9,TRUE,72,0,"ns",0.0533231130234642,-0.0692265768189415,0.257042716797363,0.106898358872317,7.73624662678526,0.0115812139949434,0.492970946636372,0.67030887610633,0.815790810617233,0.626162444571835,0.765131764576485,0.257,1.127,-0.87,0.85,0.8,0.9125
"33","Chryseomicrobium",0.00346037437861606,0.00856492366413101,"Chryseomicrobium","Malawi",6,90,6.7,0,0.1,"UK",0,50,0,0,0,0.088383936301484,0.175693890614132,6.7,TRUE,152,0,"ns",-1.02972266208602,-1.26648932976402,-0.59679965221043,0.517879415494969,4.87950749298724,0.0872713982778596,0.452358638316663,0.4902907126812,0.662205839385632,0.349497828914085,0.504283651218462,0.017,0,0.017,0.85,0.8,0.9125
"34","Citricoccus",0.0476631349069303,0.095254148556191,"Citricoccus","Malawi",19,90,21.1,0.2,1,"UK",1,50,2,0,0,0.00177192350362719,0.0131928880879878,19.1,TRUE,50,0,"Malawi",-0.548838338477534,-0.59348925307364,-0.471629140471146,-0.317157305469877,5.82274634402967,-0.0517524101422054,0.471250000234745,0.306493168452823,0.486130629114518,0.543584634883604,0.691073399762641,0.157,0.002,0.155,0.85,0.8,0.9125
"35","Cloacibacterium",0.0432435557338859,0.0849637276323464,"Cloacibacterium","Malawi",14,90,15.6,0.2,0.5,"UK",2,50,4,0,0,0.0514285833105622,0.119517130228771,11.6,TRUE,55,0,"ns",-0.720525781515723,-0.88540538104823,-0.454577979969324,0.30989464389897,5.84659449383089,0.0476090350303878,0.476875000188595,0.470345554246625,0.64908211028573,0.561652231752151,0.709394127524015,0.158,0.002,0.156,0.85,0.8,0.9125
"36","Clostridium_sensu_stricto_1",0.0206948368560049,0.0382265297730342,"Clostridium_sensu_stricto_1","Malawi",14,90,15.6,0.1,0.8,"UK",7,50,14,0,0.1,1,1,1.6,TRUE,93,0,"ns",-0.517977448967548,-0.759804859903028,-0.0464895690246543,0.617668330526551,6.15459992515982,0.100388693083497,0.454233052546561,0.488579228668939,0.669469500971348,0.354253514873579,0.516633725192143,0.156,0.02,0.136,0.85,0.8,0.9125
"37","Collinsella",0.172319583810383,0.314279955909387,"Collinsella","Malawi",39,90,43.3,0.6,1.4,"UK",6,50,12,0,0,0.000128594264072597,0.00192891396108895,31.3,TRUE,16,1,"Malawi",0.615998940675899,1.57548563484524,-0.218811055463439,-2.73774468469557,7.79716840088394,-0.356606797775177,0.354576696074892,0.00156718256687603,0.0108913588321464,0.0126689296986758,0.0556098666116287,0.586,0.009,0.577,0.85,0.8,0.9125
"38","Comamonas",0.020554431180549,0.0375676327658694,"Comamonas","Malawi",18,90,20,0,0.2,"UK",11,50,22,0.2,1.6,0.82918971748231,0.88268582828762,-2,FALSE,95,0,"ns",-0.172483742417839,-0.440096422986189,0.321557238289877,0.566971585110704,6.32530563764099,0.0847748565386489,0.459856295236445,0.436307502432206,0.625637823214304,0.392567841257822,0.566051302292355,0.038,0.24,-0.202,0.85,0.8,0.9125
"39","Coprococcus_1",0.00592887833721458,0.0131172399729994,"Coprococcus_1","Malawi",9,90,10,0,0.1,"UK",0,50,0,0,0,0.0264237022979064,0.0764896645465711,10,TRUE,144,0,"ns",-0.976427894764273,-1.10844531958722,-0.722789575628981,0.216274249668508,4.85572013846532,0.0360465527989231,0.480625000157911,0.523548940791752,0.684898435576041,0.469616737463321,0.617328392013212,0.029,0,0.029,0.85,0.8,0.9125
"40","Coprococcus_2",0.00309913774542668,0.00808039617347971,"Coprococcus_2","Malawi",7,90,7.8,0,0.2,"UK",1,50,2,0,0,0.258953077647137,0.353117833155187,5.8,TRUE,154,0,"ns",-0.984265618800805,-1.23060553960668,-0.562850720156195,0.525978009217399,4.90233368685536,0.0931728275373635,0.44923461460024,0.485782529878417,0.659352100336921,0.375401599355628,0.540350060747404,0.036,0.005,0.031,0.85,0.8,0.9125
"41","Coprococcus_3",0.00293533136573449,0.00714045855585729,"Coprococcus_3","Malawi",6,90,6.7,0,0.1,"UK",1,50,2,0,0,0.421360677931723,0.514996384138773,4.7,TRUE,155,0,"ns",-0.986053867580576,-1.25303706558426,-0.551990201208321,0.600569761111487,4.7604365500831,0.110748790325782,0.43531250053539,0.441094295437083,0.609900727334299,0.327711082331884,0.480638670105307,0.01,0.001,0.009,0.85,0.8,0.9125
"42","Corynebacterium",0.0181681306246719,0.0352269319875368,"Corynebacterium","Malawi",8,90,8.9,0,0.1,"UK",7,50,14,0,0.1,0.397867098075495,0.508899776608191,-5.1,FALSE,101,0,"ns",-0.811296226400254,-1.18402403194472,-0.0594400326691282,1.23247293756856,6.27776917209911,0.17729085482327,0.401250000836248,0.112452226724654,0.254566538619605,0.11424062703704,0.234567721779996,0.017,0.031,-0.014,0.85,0.8,0.9125
"43","Corynebacterium_1",0.215226195699362,0.394134319927141,"Corynebacterium_1","Malawi",81,90,90,2.2,3.6,"UK",35,50,70,1.5,3.3,0.00436888595289069,0.0206035199969363,20,TRUE,10,1,"Malawi",9.99732369847431,10.3612759496966,8.19731300791153,-1.46216598616103,6.94553374847664,-0.188046708079906,0.406562500787912,0.0297924996509285,0.127981279168848,0.0698012651494212,0.21486085306766,2.195,1.465,0.73,0.85,0.8,0.9125
"44","Cutibacterium",0.195865100180634,0.366326778755527,"Cutibacterium","Malawi",69,90,76.7,0.5,0.8,"UK",43,50,86,1.3,4.7,0.269994094672255,0.362187200170098,-9.3,FALSE,14,1,"ns",8.26135288001804,7.94850960552366,8.87894191887681,1.15611875187564,6.29293148085653,0.176877373287163,0.389687500943658,0.0360974949597632,0.139673931892721,0.0227054102750826,0.10287603030784,0.498,1.268,-0.77,0.85,0.8,0.9125
"45","Delftia",0.0368994401753661,0.0691386582920241,"Delftia","Malawi",0,90,0,0,0,"UK",8,50,16,0.7,4.3,0.00017981464150914,0.00228226275761601,-16,FALSE,66,0,"UK",-1.12077045503926,-1.64403536302786,-0.000235902937655297,1.91103472549009,5.34872554892064,0.308540331770551,0.339375001457596,0.00946197957716479,0.0435210164400784,0.0138993749979598,0.0496112401584001,0,0.719,-0.719,0.85,0.8,0.9125
"46","Dermacoccus",0.0575134153692875,0.106334434363528,"Dermacoccus","Malawi",12,90,13.3,0.1,0.3,"UK",18,50,36,0,0.1,0.00253189968562648,0.0154727203010507,-22.7,FALSE,43,0,"UK",-0.429692619010986,-1.08441060496457,1.22777640328092,2.71792226736603,7.37202552484745,0.348800546054245,0.341143394126811,0.0173560427282786,0.0617090673415794,0.00825311643200379,0.0395793349622648,0.079,0.043,0.036,0.85,0.8,0.9125
"47","Dialister",0.00289237973095091,0.00878285164194834,"Dialister","Malawi",7,90,7.8,0,0.1,"UK",0,50,0,0,0,0.0501212323467007,0.11896047280046,7.8,TRUE,156,0,"ns",-0.908853285663984,-1.06463155056429,-0.66734867695169,0.23989191285564,4.87638120358501,0.0413435782101158,0.476726023307473,0.562713989944216,0.726373077511247,0.500100369848911,0.660467816582614,0.015,0,0.015,0.85,0.8,0.9125
"48","Diaphorobacter",0.0338983905780237,0.0660804502483902,"Diaphorobacter","Malawi",9,90,10,0,0.1,"UK",3,50,6,0,0,0.537849587457667,0.62059567783577,4,TRUE,70,0,"ns",-0.925826475979855,-1.20506089889552,-0.397514440710221,0.618179233127512,5.30812374608752,0.105553106159812,0.444548579025796,0.462977811286057,0.64760875118318,0.286889195040343,0.453577459595213,0.024,0.003,0.021,0.85,0.8,0.9125
"49","Dietzia",0.0384367406070856,0.07421544557698,"Dietzia","Malawi",18,90,20,0.1,0.3,"UK",3,50,6,0,0.1,0.0276617496099103,0.0786929083730207,14,TRUE,62,0,"ns",-0.539753179755396,-0.656183921439633,-0.371514189896276,0.0695529671779784,5.88970046372599,0.0128716675929949,0.494532958494953,0.562422000072737,0.72347299598108,0.588699870591205,0.738142643289754,0.064,0.011,0.053,0.85,0.8,0.9125
"50","Dolosigranulum",0.0107201318193884,0.021518370433739,"Dolosigranulum","Malawi",0,90,0,0,0,"UK",5,50,10,0,0,0.00508137929330216,0.0232896550943016,-10,FALSE,127,0,"UK",-1.16893169020818,-1.59788410450881,-0.328931677572479,1.49202232657783,4.86595775997648,0.272288798707234,0.36406250119456,0.0436148789324233,0.118656635863386,0.0511682584585587,0.117335107538261,0,0.006,-0.006,0.85,0.8,0.9125
"51","Dorea",0.0600632416409065,0.129736756618286,"Dorea","Malawi",21,90,23.3,0.2,0.5,"UK",0,50,0,0,0,4.17514995715845e-05,0.000861124678663931,23.3,TRUE,39,0,"Malawi",-0.495633420550263,-0.399422605964844,-0.632800635785392,-0.764425934143038,5.80621899214852,-0.126461933397963,0.440937500487453,0.0707629267003722,0.187389746443745,0.343163592763073,0.501810759717237,0.167,0,0.167,0.85,0.8,0.9125
"52","Empedobacter",0.144597341054148,0.258553662519829,"Empedobacter","Malawi",25,90,27.8,0.4,1.6,"UK",0,50,0,0,0,4.67387549533777e-06,0.000128531576121789,27.8,TRUE,20,1,"Malawi",-0.432661287205043,-0.277815900308733,-0.673672773650321,-1.13624731096693,6.43667605746608,-0.153760309545908,0.426562500610813,0.0198950160268274,0.0804891079198119,0.219092057048859,0.374442426313675,0.37,0,0.37,0.85,0.8,0.9125
"53","Enhydrobacter",0.170185251989924,0.309893896578521,"Enhydrobacter","Malawi",32,90,35.6,0.3,1.5,"UK",32,50,64,0.7,2.6,0.00146655972193674,0.0115229692437887,-28.4,FALSE,18,1,"UK",1.99746609162205,0.418095368980884,6.78079871397397,3.73070076476338,8.65930035059975,0.429048811961806,0.315937501732715,0.00158901767490679,0.0132670960682525,0.00147758384844437,0.0146302439438267,0.343,0.677,-0.334,0.85,0.8,0.9125
"54","Enterobacter",0.0550867784427215,0.10338777753441,"Enterobacter","Malawi",29,90,32.2,1.5,8.1,"UK",10,50,20,2.2,13.9,0.168170067762569,0.249982533160575,12.2,TRUE,45,0,"ns",0.114362707303227,0.00784922549169309,0.251769438596654,0.142123294658069,8.63000558663366,0.0151798720795478,0.490159325290936,0.72722598763506,0.852214786453562,0.672651047133484,0.797346771605219,1.475,2.244,-0.769,0.85,0.8,0.9125
