"","mean","sd","tax_id","taxonomy","group1_country","group1_present","group1_present_strict","group1_n","group1_prev","group1_prev_strict","group1_mean","group1_sd","group2_country","group2_present","group2_present_strict","group2_n","group2_prev","group2_prev_strict","group2_mean","group2_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_group1","enriched_group1_strict","rf_rank","rf_top20","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"Acinetobacter",0.71791038481907,1.21903964418657,"Acinetobacter","Acinetobacter","Malawi",46,25,68,0.676470588235294,0.367647058823529,0.01303,0.0456806076625291,"UK",5,0,53,0.0943396226415094,0,2.71698113207547e-05,0.000103410633259436,2.95905670620015e-11,7.83039765984575e-08,3.40291521213017e-09,1,4.77654257250591e-06,1,0.582130965593785,0.367647058823529,TRUE,TRUE,1,1,"3","3",0.8695,0.0787833623414118
"Corynebacterium_1",0.495338035287751,0.848118716914595,"Corynebacterium_1","Corynebacterium_1","Malawi",48,7,68,0.705882352941177,0.102941176470588,0.000347058823529412,0.000634169003378718,"UK",11,0,53,0.207547169811321,0,2.64150943396226e-05,6.3218009228829e-05,5.79333419108216e-08,0.0177950806078961,3.33116715987224e-06,1,0.0638529362989213,1,0.498335183129856,0.102941176470588,TRUE,TRUE,2,1,"3","3",0.8695,0.0787833623414118
"Streptococcus",0.480513990035505,0.827127958370516,"Streptococcus","Streptococcus","Malawi",68,63,68,1,0.926470588235294,0.0639858823529412,0.0799771996657423,"UK",51,38,53,0.962264150943396,0.716981132075472,0.0216483018867925,0.0562643783242542,0.189807162534435,0.00278860044548482,NA,NA,0.0212630783968217,1,0.0377358490566038,0.209489456159823,TRUE,TRUE,3,1,"ns","3",0.8695,0.0787833623414118
"Staphylococcus",0.455169719997231,0.783643551680861,"Staphylococcus","Staphylococcus","Malawi",62,40,68,0.911764705882353,0.588235294117647,0.0142158823529412,0.0625815056900496,"UK",32,10,53,0.60377358490566,0.188679245283019,0.00298264150943396,0.0149322233069374,6.44509933982583e-05,1.39644152488331e-05,0.00123531070679995,1,0.000425914665089411,1,0.307991120976693,0.399556048834628,TRUE,TRUE,4,1,"3","3",0.8695,0.0787833623414118
"Senegalimassilia",0.346850904866673,0.597381442479934,"Senegalimassilia","Senegalimassilia","Malawi",33,23,68,0.485294117647059,0.338235294117647,0.00248294117647059,0.00558373037956813,"UK",5,4,53,0.0943396226415094,0.0754716981132075,0.000531320754716981,0.00266353584959185,3.36091252392423e-06,0.000746443756533755,9.66262350628215e-05,1,0.00910661382971181,1,0.390954495005549,0.26276359600444,TRUE,TRUE,5,1,"3","3",0.8695,0.0787833623414118
"Bifidobacterium",0.291567013689923,0.518571686777506,"Bifidobacterium","Bifidobacterium","Malawi",66,65,68,0.970588235294118,0.955882352941177,0.292038823529412,0.25972661934926,"UK",48,45,53,0.905660377358491,0.849056603773585,0.145120754716981,0.169759067185606,0.237928262371126,0.05706619425348,0.350791668880506,0,0.158228993157376,0,0.0649278579356271,0.106825749167592,TRUE,TRUE,6,1,"ns","ns",0.8695,0.0787833623414118
"Haemophilus",0.28729413843116,0.505024382060043,"Haemophilus","Haemophilus","Malawi",25,9,68,0.367647058823529,0.132352941176471,0.00614058823529412,0.0346113924770595,"UK",33,17,53,0.622641509433962,0.320754716981132,0.011068679245283,0.0487776306721769,0.00626740887875712,0.0148647374932179,0.02669451929841,1,0.0604499324724196,1,-0.254994450610433,-0.188401775804661,FALSE,FALSE,7,1,"3","3",0.8695,0.0787833623414118
"Clostridium_sensu_stricto_1",0.231700132309805,0.40797451545308,"Clostridium_sensu_stricto_1","Clostridium_sensu_stricto_1","Malawi",13,6,68,0.191176470588235,0.0882352941176471,0.01684,0.0763084646622147,"UK",28,19,53,0.528301886792453,0.358490566037736,0.0228460377358491,0.0869650159179766,0.000191478059389601,0.000494137843497506,0.00244666409220045,1,0.00753560211333697,1,-0.337125416204218,-0.270255271920089,FALSE,FALSE,8,1,"3","3",0.8695,0.0787833623414118
"Collinsella",0.231498496312011,0.411907039983202,"Collinsella","Collinsella","Malawi",41,29,68,0.602941176470588,0.426470588235294,0.0114476470588235,0.0311524446283327,"UK",13,11,53,0.245283018867925,0.207547169811321,0.0156769811320755,0.0619374805622854,0.00010178243191048,0.012159316046863,0.00167213995281503,1,0.0529798770613318,1,0.357658157602664,0.218923418423973,TRUE,TRUE,9,1,"3","3",0.8695,0.0787833623414118
"Prevotella_9",0.228594051460562,0.415063820514298,"Prevotella_9","Prevotella_9","Malawi",22,12,68,0.323529411764706,0.176470588235294,0.0413282352941176,0.165846548251655,"UK",1,1,53,0.0188679245283019,0.0188679245283019,0.0052211320754717,0.0380104152558812,9.92108285571124e-06,0.00621561549687912,0.000228184905681358,1,0.0344684132099661,1,0.304661487236404,0.157602663706992,TRUE,TRUE,10,1,"3","3",0.8695,0.0787833623414118
"Enhydrobacter",0.225900968878166,0.420684629761432,"Enhydrobacter","Enhydrobacter","Malawi",23,4,68,0.338235294117647,0.0588235294117647,0.000247647058823529,0.000822613450229622,"UK",0,0,53,0,0,0,0,4.69206859950975e-07,0.130330378404338,1.79862629647874e-05,1,0.227147230933275,0,0.338235294117647,0.0588235294117647,TRUE,TRUE,11,1,"3","ns",0.8695,0.0787833623414118
"Lactobacillus",0.225666167816153,0.41665274052861,"Lactobacillus","Lactobacillus","Malawi",46,36,68,0.676470588235294,0.529411764705882,0.0542576470588235,0.156766398529193,"UK",27,17,53,0.509433962264151,0.320754716981132,0.0185222641509434,0.0590560862049963,0.0914111917712897,0.0270598731119219,0.191132491885424,0,0.0917029033237354,1,0.167036625971143,0.20865704772475,TRUE,TRUE,12,1,"ns","3",0.8695,0.0787833623414118
"Rothia",0.19769654899793,0.345061053188046,"Rothia","Rothia","Malawi",48,34,68,0.705882352941177,0.5,0.00527823529411765,0.011210117890013,"UK",40,14,53,0.754716981132076,0.264150943396226,0.00402415094339623,0.0191141129327925,0.681275556212705,0.00940709789157053,0.814821766380249,0,0.0478194142821502,1,-0.048834628190899,0.235849056603774,FALSE,TRUE,13,1,"ns","3",0.8695,0.0787833623414118
"Veillonella",0.191040020379173,0.335211772818755,"Veillonella","Veillonella","Malawi",62,53,68,0.911764705882353,0.779411764705882,0.0876664705882353,0.136516373101071,"UK",52,46,53,0.981132075471698,0.867924528301887,0.131181132075472,0.195098089665177,0.134394688074089,0.242310688829327,0.248399632877777,0,0.369523800464723,0,-0.0693673695893452,-0.0885127635960045,FALSE,FALSE,14,1,"ns","ns",0.8695,0.0787833623414118
"Escherichia/Shigella",0.17075267021018,0.304365918208841,"Escherichia/Shigella","Escherichia/Shigella","Malawi",64,58,68,0.941176470588235,0.852941176470588,0.20181,0.217556224237501,"UK",46,41,53,0.867924528301887,0.773584905660377,0.215150188679245,0.221230492251603,0.20857568886086,0.342835366019227,0.334611150428539,0,0.464732385048286,0,0.0732519422863485,0.0793562708102108,TRUE,TRUE,15,1,"ns","ns",0.8695,0.0787833623414118
"Bacteroides",0.170006677356601,0.297019813483944,"Bacteroides","Bacteroides","Malawi",45,34,68,0.661764705882353,0.5,0.0858147058823529,0.156077831162882,"UK",33,30,53,0.622641509433962,0.566037735849057,0.168897358490566,0.218597761338306,0.704172885063352,0.582141689863365,0.814821766380249,0,0.696287119248339,0,0.0391231964483907,-0.0660377358490566,TRUE,FALSE,16,1,"ns","ns",0.8695,0.0787833623414118
"Sutterella",0.158946031661224,0.285625700845461,"Sutterella","Sutterella","Malawi",27,19,68,0.397058823529412,0.279411764705882,0.00462470588235294,0.0128009142013301,"UK",9,4,53,0.169811320754717,0.0754716981132075,0.00160754716981132,0.00722710733325485,0.00887673265919603,0.00491861767009073,0.0364580091359837,1,0.033337297541726,1,0.227247502774695,0.203940066592675,TRUE,TRUE,17,1,"3","3",0.8695,0.0787833623414118
"Lawsonella",0.151306466819896,0.272028391544827,"Lawsonella","Lawsonella","Malawi",17,2,68,0.25,0.0294117647058824,0.000112352941176471,0.000361836598922191,"UK",2,0,53,0.0377358490566038,0,4.52830188679245e-06,2.79123654522128e-05,0.00185166722862119,0.503581267217631,0.0114948918482367,1,NA,NA,0.212264150943396,0.0294117647058824,TRUE,TRUE,18,1,"3","ns",0.8695,0.0787833623414118
"Enterobacter",0.148933190926835,0.263527417463712,"Enterobacter","Enterobacter","Malawi",17,5,68,0.25,0.0735294117647059,0.000421764705882353,0.00148172443021432,"UK",21,14,53,0.39622641509434,0.264150943396226,0.0191652830188679,0.0748800045355586,0.114235875752778,0.0054725225527465,0.234591530563742,0,0.0333823875717537,1,-0.14622641509434,-0.190621531631521,FALSE,FALSE,19,1,"ns","3",0.8695,0.0787833623414118
"Klebsiella",0.148670172576779,0.263215760101359,"Klebsiella","Klebsiella","Malawi",47,32,68,0.691176470588235,0.470588235294118,0.0138076470588235,0.03527897941283,"UK",31,24,53,0.584905660377358,0.452830188679245,0.0390588679245283,0.106415441217255,0.254283618269292,0.856498381870007,0.370159697480615,0,0.900800022311559,0,0.106270810210877,0.0177580466148723,TRUE,TRUE,20,1,"ns","ns",0.8695,0.0787833623414118
"Enterococcus",0.147883261394894,0.264464579612643,"Enterococcus","Enterococcus","Malawi",30,16,68,0.441176470588235,0.235294117647059,0.00477117647058824,0.019332894365961,"UK",35,21,53,0.660377358490566,0.39622641509434,0.0019411320754717,0.00336259610121598,0.0181602229361042,0.0737287324539966,0.0652633011766246,1,0.16770191238827,0,-0.219200887902331,-0.160932297447281,FALSE,FALSE,21,0,"3","ns",0.8695,0.0787833623414118
"Dolosigranulum",0.147719958325497,0.267268168816102,"Dolosigranulum","Dolosigranulum","Malawi",23,1,68,0.338235294117647,0.0147058823529412,5.88235294117647e-05,0.000147491759565055,"UK",3,0,53,0.0566037735849057,0,7.54716981132076e-06,4.44152460127652e-05,0.000127269872713636,1,0.00182950442025852,1,NA,NA,0.281631520532741,0.0147058823529412,TRUE,TRUE,22,0,"3","ns",0.8695,0.0787833623414118
"Dialister",0.12950264512598,0.231792766682725,"Dialister","Dialister","Malawi",27,11,68,0.397058823529412,0.161764705882353,0.00649705882352941,0.0446668994630059,"UK",12,1,53,0.226415094339623,0.0188679245283019,0.000241509433962264,0.00149289522048011,0.0522322817995678,0.0118257409596697,0.146505180657324,0,0.0529798770613318,1,0.170643729189789,0.142896781354051,TRUE,TRUE,23,0,"ns","3",0.8695,0.0787833623414118
"Actinomyces",0.127219102729468,0.225530211324971,"Actinomyces","Actinomyces","Malawi",36,14,68,0.529411764705882,0.205882352941176,0.00104705882352941,0.00260602233574438,"UK",32,4,53,0.60377358490566,0.0754716981132075,0.000675471698113208,0.00261751097715554,0.462896540493039,0.0697389956518915,0.584979144579115,0,0.16770191238827,0,-0.074361820199778,0.130410654827969,FALSE,TRUE,24,0,"ns","ns",0.8695,0.0787833623414118
"Citrobacter",0.126943310718851,0.229660728213572,"Citrobacter","Citrobacter","Malawi",6,3,68,0.0882352941176471,0.0441176470588235,0.000401764705882353,0.00199354700851363,"UK",17,14,53,0.320754716981132,0.264150943396226,0.0259954716981132,0.104240845577885,0.00196366697687329,0.000987235449374164,0.0114948918482367,1,0.010036893735304,1,-0.232519422863485,-0.220033296337403,FALSE,FALSE,25,0,"3","3",0.8695,0.0787833623414118
"unassigned_Lachnospiraceae",0.121208753035596,0.21453367105945,"unassigned_Lachnospiraceae","unassigned_Lachnospiraceae","Malawi",22,16,68,0.323529411764706,0.235294117647059,0.00554411764705882,0.0196961651116494,"UK",28,20,53,0.528301886792453,0.377358490566038,0.01476,0.0448629221586756,0.026802971880677,0.110186396607272,0.0934042959478136,1,0.210042818532613,0,-0.204772475027747,-0.142064372918979,FALSE,FALSE,26,0,"3","ns",0.8695,0.0787833623414118
"Eggerthella",0.11538744470837,0.214265072978424,"Eggerthella","Eggerthella","Malawi",5,1,68,0.0735294117647059,0.0147058823529412,5.05882352941176e-05,0.000315461672355292,"UK",17,4,53,0.320754716981132,0.0754716981132075,0.000566037735849057,0.00264367339105053,0.000673077462759321,0.167037978286052,0.00595414678594784,1,0.268139912511821,0,-0.247225305216426,-0.0607658157602664,FALSE,FALSE,27,0,"3","ns",0.8695,0.0787833623414118
"Libanicoccus",0.10743796160768,0.206006934722181,"Libanicoccus","Libanicoccus","Malawi",13,7,68,0.191176470588235,0.102941176470588,0.00701647058823529,0.0257721860814529,"UK",0,0,53,0,0,0,0,0.000513110461313856,0.0177950806078961,0.00491730858759112,1,0.0638529362989213,1,0.191176470588235,0.102941176470588,TRUE,TRUE,28,0,"3","3",0.8695,0.0787833623414118
"Slackia",0.105336302917308,0.193478264907486,"Slackia","Slackia","Malawi",17,4,68,0.25,0.0588235294117647,0.00101176470588235,0.00640468134320432,"UK",2,2,53,0.0377358490566038,0.0377358490566038,0.000338867924528302,0.00226383750128418,0.00185166722862119,0.694530678750433,0.0114948918482367,1,0.746822997281399,0,0.212264150943396,0.0210876803551609,TRUE,TRUE,29,0,"3","ns",0.8695,0.0787833623414118
"Atopobium",0.102757932557331,0.18398239627538,"Atopobium","Atopobium","Malawi",30,8,68,0.441176470588235,0.117647058823529,0.000681764705882353,0.00232975236732664,"UK",21,2,53,0.39622641509434,0.0377358490566038,0.000211320754716981,0.000644091601631109,0.711340638308423,0.182997460560648,0.814821766380249,0,0.286226797287167,0,0.0449500554938956,0.0799112097669256,TRUE,TRUE,30,0,"ns","ns",0.8695,0.0787833623414118
"Negativicoccus",0.0983376141266036,0.177387168178693,"Negativicoccus","Negativicoccus","Malawi",20,6,68,0.294117647058824,0.0882352941176471,0.00210882352941176,0.00982265634641346,"UK",10,2,53,0.188679245283019,0.0377358490566038,0.00136905660377358,0.00720489424044275,0.20826614605757,0.463552998998568,0.334611150428539,0,0.589098602894014,0,0.105438401775805,0.0504994450610433,TRUE,TRUE,31,0,"ns","ns",0.8695,0.0787833623414118
"Gemella",0.093456362170029,0.166130171364443,"Gemella","Gemella","Malawi",39,7,68,0.573529411764706,0.102941176470588,0.000462941176470588,0.00134106780669726,"UK",23,2,53,0.433962264150943,0.0377358490566038,0.000342641509433962,0.00157013491696561,0.145396076079213,0.295952012152411,0.257239211524761,0,0.429835065268977,0,0.139567147613762,0.0652053274139845,TRUE,TRUE,32,0,"ns","ns",0.8695,0.0787833623414118
"Parabacteroides",0.0867887446230936,0.152402200039398,"Parabacteroides","Parabacteroides","Malawi",28,23,68,0.411764705882353,0.338235294117647,0.0181517647058824,0.0449525385845732,"UK",24,22,53,0.452830188679245,0.415094339622642,0.0362852830188679,0.100321392469092,0.712832335944433,0.449778887117152,0.814821766380249,0,0.58375557689673,0,-0.0410654827968924,-0.0768590455049944,FALSE,FALSE,33,0,"ns","ns",0.8695,0.0787833623414118
"Prevotella",0.079372146966675,0.142219956075166,"Prevotella","Prevotella","Malawi",27,6,68,0.397058823529412,0.0882352941176471,0.00069,0.0025676878500944,"UK",12,4,53,0.226415094339623,0.0754716981132075,0.000801509433962264,0.00484787003039892,0.0522322817995678,1,0.146505180657324,0,1,0,0.170643729189789,0.0127635960044395,TRUE,TRUE,34,0,"ns","ns",0.8695,0.0787833623414118
"Finegoldia",0.0746896458670712,0.133027674050621,"Finegoldia","Finegoldia","Malawi",16,2,68,0.235294117647059,0.0294117647058824,0.000157058823529412,0.000801649528558086,"UK",7,0,53,0.132075471698113,0,2.11320754716981e-05,6.30524927024634e-05,0.169107895793122,0.503581267217631,0.290259821137448,0,NA,NA,0.103218645948946,0.0294117647058824,TRUE,TRUE,35,0,"ns","ns",0.8695,0.0787833623414118
"unassigned_Erysipelotrichaceae",0.0714912822158803,0.12984157993826,"unassigned_Erysipelotrichaceae","unassigned_Erysipelotrichaceae","Malawi",1,0,68,0.0147058823529412,0,7.64705882352941e-06,6.30592625094466e-05,"UK",11,10,53,0.207547169811321,0.188679245283019,0.00109433962264151,0.0037513328448976,0.000465670875389955,0.000154112901515459,0.00491730858759112,1,0.003133628997481,1,-0.19284128745838,-0.188679245283019,FALSE,FALSE,36,0,"3","3",0.8695,0.0787833623414118
"Raoultella",0.0712504350241809,0.127399174244603,"Raoultella","Raoultella","Malawi",8,2,68,0.117647058823529,0.0294117647058824,8.05882352941176e-05,0.00040619046467251,"UK",11,6,53,0.207547169811321,0.113207547169811,0.00653735849056604,0.0326762275474755,0.212405338967681,0.136079798880869,0.334611150428539,0,0.230579659214806,0,-0.0899001109877914,-0.083795782463929,FALSE,FALSE,37,0,"ns","ns",0.8695,0.0787833623414118
"Peptoniphilus",0.0701070166880231,0.125007100940856,"Peptoniphilus","Peptoniphilus","Malawi",20,3,68,0.294117647058824,0.0441176470588235,0.000531764705882353,0.00357097459048646,"UK",10,0,53,0.188679245283019,0,3.47169811320755e-05,0.000117155448568015,0.20826614605757,0.255371900826446,0.334611150428539,0,NA,NA,0.105438401775805,0.0441176470588235,TRUE,TRUE,38,0,"ns","ns",0.8695,0.0787833623414118
"Holdemanella",0.0663394847711544,0.125179297209664,"Holdemanella","Holdemanella","Malawi",13,7,68,0.191176470588235,0.102941176470588,0.000695882352941176,0.00256152137354866,"UK",1,1,53,0.0188679245283019,0.0188679245283019,3.69811320754717e-05,0.00026922670533943,0.00324058896957786,0.0779556869948136,0.0155278221458939,1,0.16770191238827,0,0.172308546059933,0.0840732519422863,TRUE,TRUE,39,0,"3","ns",0.8695,0.0787833623414118
"Ruminiclostridium_5",0.0639555249477933,0.116986462611885,"Ruminiclostridium_5","Ruminiclostridium_5","Malawi",2,0,68,0.0294117647058824,0,2.94117647058824e-06,1.99296391838449e-05,"UK",10,7,53,0.188679245283019,0.132075471698113,0.000447547169811321,0.00119841065528214,0.00488322048949509,0.00244127831027755,0.0215988598573821,1,0.0212630783968217,1,-0.159267480577137,-0.132075471698113,FALSE,FALSE,40,0,"3","3",0.8695,0.0787833623414118
"Micrococcus",0.0614114441609853,0.117532997124073,"Micrococcus","Micrococcus","Malawi",13,2,68,0.191176470588235,0.0294117647058824,0.000111764705882353,0.000547299860990491,"UK",0,0,53,0,0,0,0,0.000513110461313856,0.503581267217631,0.00491730858759112,1,NA,NA,0.191176470588235,0.0294117647058824,TRUE,TRUE,41,0,"3","ns",0.8695,0.0787833623414118
"Brachybacterium",0.0600761516904624,0.112389901484564,"Brachybacterium","Brachybacterium","Malawi",12,1,68,0.176470588235294,0.0147058823529412,0.000121764705882353,0.000743575350599598,"UK",0,0,53,0,0,0,0,0.00108787789866032,1,0.00781912239662108,1,NA,NA,0.176470588235294,0.0147058823529412,TRUE,TRUE,42,0,"3","ns",0.8695,0.0787833623414118
"Paracoccus",0.0572565995771077,0.103329775001253,"Paracoccus","Paracoccus","Malawi",12,0,68,0.176470588235294,0,2.88235294117647e-05,0.00010791828599931,"UK",0,0,53,0,0,0,0,0.00108787789866032,1,0.00781912239662108,1,NA,NA,0.176470588235294,0,TRUE,FALSE,43,0,"3","ns",0.8695,0.0787833623414118
"Intestinibacter",0.0555775088256715,0.104810263597879,"Intestinibacter","Intestinibacter","Malawi",2,0,68,0.0294117647058824,0,1.41176470588235e-05,0.000102683912822749,"UK",11,0,53,0.207547169811321,0,4e-05,0.000121275274923178,0.00228258211125267,1,0.0114948918482367,1,NA,NA,-0.178135405105438,0,FALSE,FALSE,44,0,"3","ns",0.8695,0.0787833623414118
"Scardovia",0.0544913773088517,0.101990128483775,"Scardovia","Scardovia","Malawi",1,0,68,0.0147058823529412,0,8.82352941176471e-06,7.27606875108999e-05,"UK",6,1,53,0.113207547169811,0.0188679245283019,5.88679245283019e-05,0.000196210840065148,0.0425195162609198,0.43801652892562,0.125378060769379,0,NA,NA,-0.0985016648168701,-0.0188679245283019,FALSE,FALSE,45,0,"ns","ns",0.8695,0.0787833623414118
"Anaerococcus",0.0496103951150825,0.0889993041913406,"Anaerococcus","Anaerococcus","Malawi",17,2,68,0.25,0.0294117647058824,8.52941176470588e-05,0.000331502552108477,"UK",10,0,53,0.188679245283019,0,3.39622641509434e-05,0.000117249563270328,0.511341709862708,0.503581267217631,0.632304264883993,0,NA,NA,0.0613207547169811,0.0294117647058824,TRUE,TRUE,46,0,"ns","ns",0.8695,0.0787833623414118
"Mitsuokella",0.0487423130993116,0.0933939382387521,"Mitsuokella","Mitsuokella","Malawi",11,6,68,0.161764705882353,0.0882352941176471,0.00120764705882353,0.00558529522400069,"UK",0,0,53,0,0,0,0,0.00229897836964734,0.0344521673887807,0.0114948918482367,1,0.105129269805695,0,0.161764705882353,0.0882352941176471,TRUE,TRUE,47,0,"3","ns",0.8695,0.0787833623414118
"Varibaculum",0.0471981941871979,0.0855133475170138,"Varibaculum","Varibaculum","Malawi",6,0,68,0.0882352941176471,0,2.82352941176471e-05,0.000120508142741793,"UK",3,0,53,0.0566037735849057,0,2.26415094339623e-06,9.33181271737504e-06,0.729796886410136,1,0.814821766380249,0,NA,NA,0.0316315205327414,0,TRUE,FALSE,48,0,"ns","ns",0.8695,0.0787833623414118
"Megasphaera",0.0442480724000223,0.0805139949318574,"Megasphaera","Megasphaera","Malawi",14,8,68,0.205882352941176,0.117647058823529,0.00373705882352941,0.0188256570763067,"UK",10,4,53,0.188679245283019,0.0754716981132075,0.0117501886792453,0.0571256676274929,1,0.547592354408322,1,0,0.668062672378153,0,0.0172031076581576,0.0421753607103219,TRUE,TRUE,49,0,"ns","ns",0.8695,0.0787833623414118
"Alistipes",0.0440012304858584,0.0785551316891688,"Alistipes","Alistipes","Malawi",8,4,68,0.117647058823529,0.0588235294117647,0.000161176470588235,0.000737173969243788,"UK",11,6,53,0.207547169811321,0.113207547169811,0.00216452830188679,0.0115397631234917,0.212405338967681,0.330764788305105,0.334611150428539,0,0.458560274695713,0,-0.0899001109877914,-0.0543840177580466,FALSE,FALSE,50,0,"ns","ns",0.8695,0.0787833623414118
"Bilophila",0.0439971237490973,0.0794023701718416,"Bilophila","Bilophila","Malawi",11,9,68,0.161764705882353,0.132352941176471,0.00146764705882353,0.0048984835050955,"UK",10,7,53,0.188679245283019,0.132075471698113,0.00118943396226415,0.00414009402303784,0.809899861578365,1,0.887033181728686,0,1,0,-0.0269145394006659,0.000277469478357384,FALSE,TRUE,51,0,"ns","ns",0.8695,0.0787833623414118
"Cutibacterium",0.0427442682414576,0.0761576714326258,"Cutibacterium","Cutibacterium","Malawi",11,2,68,0.161764705882353,0.0294117647058824,0.000117058823529412,0.000452565024019488,"UK",7,2,53,0.132075471698113,0.0377358490566038,9.20754716981132e-05,0.000405013572852176,0.798145056627021,1,0.882564245308725,0,NA,NA,0.0296892341842397,-0.00832408435072142,TRUE,FALSE,52,0,"ns","ns",0.8695,0.0787833623414118
"Erysipelatoclostridium",0.0420527566504824,0.0778135176535342,"Erysipelatoclostridium","Erysipelatoclostridium","Malawi",8,1,68,0.117647058823529,0.0147058823529412,0.000105294117647059,0.000610198085254668,"UK",12,6,53,0.226415094339623,0.113207547169811,0.00206264150943396,0.00964925348865102,0.140469117474505,0.0425195162609198,0.252405445462,0,0.123509071043624,0,-0.108768035516093,-0.0985016648168701,FALSE,FALSE,53,0,"ns","ns",0.8695,0.0787833623414118
