"","mean","sd","tax_id","taxonomy","group1_country","group1_present","group1_present_strict","group1_n","group1_prev","group1_prev_strict","group1_mean","group1_sd","group2_country","group2_present","group2_present_strict","group2_n","group2_prev","group2_prev_strict","group2_mean","group2_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_group1","enriched_group1_strict","rf_rank","rf_top20","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"Granulicatella",0.0406439535196292,0.0726274865927616,"Granulicatella","Granulicatella","Malawi",14,4,68,0.205882352941176,0.0588235294117647,0.000258823529411765,0.00100751731130161,"UK",11,3,53,0.207547169811321,0.0566037735849057,0.000189433962264151,0.000740608936292758,1,1,1,0,1,0,-0.0016648168701443,0.00221975582685904,FALSE,TRUE,54,0,"ns","ns",0.8695,0.0787833623414118
"Hungatella",0.0379021827664514,0.0771590091002624,"Hungatella","Hungatella","Malawi",2,1,68,0.0294117647058824,0.0147058823529412,0.000567647058823529,0.00462222667722634,"UK",5,3,53,0.0943396226415094,0.0566037735849057,0.000901132075471698,0.00394940777467738,0.237928262371126,0.317839633402037,0.350791668880506,0,0.450888782268006,0,-0.0649278579356271,-0.0418978912319645,FALSE,FALSE,55,0,"ns","ns",0.8695,0.0787833623414118
"Kocuria",0.0373625029371112,0.0717225090339807,"Kocuria","Kocuria","Malawi",9,0,68,0.132352941176471,0,2.11764705882353e-05,6.82298444737314e-05,"UK",0,0,53,0,0,0,0,0.00475456936124502,1,0.0215988598573821,1,NA,NA,0.132352941176471,0,TRUE,FALSE,56,0,"3","ns",0.8695,0.0787833623414118
"Chryseobacterium",0.0373552227182668,0.0701921014123714,"Chryseobacterium","Chryseobacterium","Malawi",12,1,68,0.176470588235294,0.0147058823529412,0.000201764705882353,0.00139678836437563,"UK",0,0,53,0,0,0,0,0.00108787789866032,1,0.00781912239662108,1,NA,NA,0.176470588235294,0.0147058823529412,TRUE,TRUE,57,0,"3","ns",0.8695,0.0787833623414118
"Brevibacterium",0.0354781076913846,0.0692584991307201,"Brevibacterium","Brevibacterium","Malawi",11,1,68,0.161764705882353,0.0147058823529412,5.64705882352941e-05,0.00026363568658556,"UK",0,0,53,0,0,0,0,0.00229897836964734,1,0.0114948918482367,1,NA,NA,0.161764705882353,0.0147058823529412,TRUE,TRUE,58,0,"3","ns",0.8695,0.0787833623414118
"Brevundimonas",0.0352584956702607,0.07142114855614,"Brevundimonas","Brevundimonas","Malawi",11,0,68,0.161764705882353,0,3.82352941176471e-05,0.000139326109203847,"UK",0,0,53,0,0,0,0,0.00229897836964734,1,0.0114948918482367,1,NA,NA,0.161764705882353,0,TRUE,FALSE,59,0,"3","ns",0.8695,0.0787833623414118
"Tyzzerella_3",0.0345995060664728,0.0635022549445656,"Tyzzerella_3","Tyzzerella_3","Malawi",8,7,68,0.117647058823529,0.102941176470588,0.000792352941176471,0.00277552851906452,"UK",7,2,53,0.132075471698113,0.0377358490566038,0.000228679245283019,0.00101655155708641,1,0.295952012152411,1,0,0.429835065268977,0,-0.0144284128745838,0.0652053274139845,FALSE,TRUE,60,0,"ns","ns",0.8695,0.0787833623414118
"Catenibacterium",0.0343741575098143,0.0650191550515894,"Catenibacterium","Catenibacterium","Malawi",6,4,68,0.0882352941176471,0.0588235294117647,0.000375882352941176,0.00220041938695556,"UK",0,0,53,0,0,0,0,0.0344521673887807,0.130330378404338,0.104312907917644,0,0.227147230933275,0,0.0882352941176471,0.0588235294117647,TRUE,TRUE,61,0,"ns","ns",0.8695,0.0787833623414118
"Lachnoclostridium",0.0343172649954088,0.061548155387265,"Lachnoclostridium","Lachnoclostridium","Malawi",8,5,68,0.117647058823529,0.0735294117647059,0.000485882352941176,0.00195572808543559,"UK",10,6,53,0.188679245283019,0.113207547169811,0.00186339622641509,0.00677167146262116,0.311032824772744,0.531643589547299,0.447109685610819,0,0.661842019640515,0,-0.0710321864594895,-0.0396781354051054,FALSE,FALSE,62,0,"ns","ns",0.8695,0.0787833623414118
"Morganella",0.0321147759999421,0.0617591087715326,"Morganella","Morganella","Malawi",6,4,68,0.0882352941176471,0.0588235294117647,0.00256882352941176,0.0195657682738884,"UK",3,2,53,0.0566037735849057,0.0377358490566038,0.000271698113207547,0.00136785870819076,0.729796886410136,0.694530678750433,0.814821766380249,0,0.746822997281399,0,0.0316315205327414,0.0210876803551609,TRUE,TRUE,63,0,"ns","ns",0.8695,0.0787833623414118
"Succinivibrio",0.0317219521635734,0.0610141525374191,"Succinivibrio","Succinivibrio","Malawi",8,2,68,0.117647058823529,0.0294117647058824,0.000114705882352941,0.000592365535061807,"UK",0,0,53,0,0,0,0,0.00920070826690788,0.503581267217631,0.0364855672653243,1,NA,NA,0.117647058823529,0.0294117647058824,TRUE,TRUE,64,0,"3","ns",0.8695,0.0787833623414118
"Phascolarctobacterium",0.0314940434696445,0.0575038895291958,"Phascolarctobacterium","Phascolarctobacterium","Malawi",11,5,68,0.161764705882353,0.0735294117647059,0.00196470588235294,0.00970458830865905,"UK",9,7,53,0.169811320754717,0.132075471698113,0.00796150943396226,0.0275310341947345,1,0.362642756990936,1,0,0.480895829922763,0,-0.00804661487236402,-0.0585460599334073,FALSE,FALSE,65,0,"ns","ns",0.8695,0.0787833623414118
"Peptostreptococcus",0.0309005601493185,0.0589057110520511,"Peptostreptococcus","Peptostreptococcus","Malawi",10,1,68,0.147058823529412,0.0147058823529412,5.23529411764706e-05,0.000236113542425236,"UK",2,0,53,0.0377358490566038,0,1.73584905660377e-05,9.84524669260839e-05,0.0650362617495323,1,0.153807389323568,0,NA,NA,0.109322974472808,0.0147058823529412,TRUE,TRUE,66,0,"ns","ns",0.8695,0.0787833623414118
"Ezakiella",0.0308716526048735,0.0559621822376698,"Ezakiella","Ezakiella","Malawi",12,1,68,0.176470588235294,0.0147058823529412,8.17647058823529e-05,0.000374878850784602,"UK",6,2,53,0.113207547169811,0.0377358490566038,0.000166792452830189,0.00100875355987344,0.441981360066592,0.580755608028335,0.56475396008509,0,NA,NA,0.0632630410654828,-0.0230299667036626,TRUE,FALSE,67,0,"ns","ns",0.8695,0.0787833623414118
"Pseudomonas",0.0301543794293765,0.0608483116912804,"Pseudomonas","Pseudomonas","Malawi",8,2,68,0.117647058823529,0.0294117647058824,6.05882352941176e-05,0.000306467024122419,"UK",1,0,53,0.0188679245283019,0,2.26415094339623e-06,1.64832676738427e-05,0.0758526252363594,0.503581267217631,0.171040233376105,0,NA,NA,0.0987791342952275,0.0294117647058824,TRUE,TRUE,68,0,"ns","ns",0.8695,0.0787833623414118
"Stenotrophomonas",0.0293087756450963,0.0556197137455531,"Stenotrophomonas","Stenotrophomonas","Malawi",8,2,68,0.117647058823529,0.0294117647058824,9.35294117647059e-05,0.000517196128120593,"UK",2,1,53,0.0377358490566038,0.0188679245283019,0.000100377358490566,0.000687363866981201,0.182997460560648,1,0.309480999477566,0,NA,NA,0.0799112097669256,0.0105438401775805,TRUE,TRUE,69,0,"ns","ns",0.8695,0.0787833623414118
"Sphingomonas",0.029250292029849,0.0598954748621197,"Sphingomonas","Sphingomonas","Malawi",5,0,68,0.0735294117647059,0,2.76470588235294e-05,0.000144677899033793,"UK",0,0,53,0,0,0,0,0.0668727779667687,1,0.153807389323568,0,NA,NA,0.0735294117647059,0,TRUE,FALSE,70,0,"ns","ns",0.8695,0.0787833623414118
"Campylobacter",0.0288150334340652,0.052290276194868,"Campylobacter","Campylobacter","Malawi",12,2,68,0.176470588235294,0.0294117647058824,0.00152294117647059,0.012025452243809,"UK",7,0,53,0.132075471698113,0,3.39622641509434e-05,0.000123137503233042,0.617491117897806,0.503581267217631,0.747489247981555,0,NA,NA,0.0443951165371809,0.0294117647058824,TRUE,TRUE,71,0,"ns","ns",0.8695,0.0787833623414118
"Neisseria",0.0263543494270712,0.0507370491779452,"Neisseria","Neisseria","Malawi",2,0,68,0.0294117647058824,0,3.52941176470588e-06,2.46627827582404e-05,"UK",5,0,53,0.0943396226415094,0,1.81132075471698e-05,6.72840306740356e-05,0.237928262371126,1,0.350791668880506,0,NA,NA,-0.0649278579356271,0,FALSE,FALSE,72,0,"ns","ns",0.8695,0.0787833623414118
"Clostridioides",0.0263318586614122,0.0499864515479396,"Clostridioides","Clostridioides","Malawi",5,4,68,0.0735294117647059,0.0588235294117647,0.000109411764705882,0.000424144027751702,"UK",1,0,53,0.0188679245283019,0,1.05660377358491e-05,7.69219158112658e-05,0.228975830856709,0.130330378404338,0.350791668880506,0,0.227147230933275,0,0.054661487236404,0.0588235294117647,TRUE,TRUE,73,0,"ns","ns",0.8695,0.0787833623414118
"Fusobacterium",0.0257905181706248,0.0470379839725726,"Fusobacterium","Fusobacterium","Malawi",8,0,68,0.117647058823529,0,2.47058823529412e-05,9.96781475510547e-05,"UK",6,3,53,0.113207547169811,0.0566037735849057,0.000107924528301887,0.000495182011954913,1,0.0813459268004723,1,0,0.16770191238827,0,0.00443951165371809,-0.0566037735849057,TRUE,FALSE,74,0,"ns","ns",0.8695,0.0787833623414118
"Ruminococcus_2",0.0255236692125949,0.0506303047427528,"Ruminococcus_2","Ruminococcus_2","Malawi",3,0,68,0.0441176470588235,0,2.35294117647059e-06,1.17330566386616e-05,"UK",2,1,53,0.0377358490566038,0.0188679245283019,3.0188679245283e-05,0.000208865898881387,1,0.43801652892562,NA,NA,NA,NA,0.00638179800221976,-0.0188679245283019,TRUE,FALSE,75,0,"ns","ns",0.8695,0.0787833623414118
"Solobacterium",0.0231018644514157,0.0457764077278021,"Solobacterium","Solobacterium","Malawi",5,3,68,0.0735294117647059,0.0441176470588235,0.000328823529411765,0.00169599838901973,"UK",0,0,53,0,0,0,0,0.0668727779667687,0.255371900826446,0.153807389323568,0,NA,NA,0.0735294117647059,0.0441176470588235,TRUE,TRUE,76,0,"ns","ns",0.8695,0.0787833623414118
"Prevotella_6",0.0228460258671803,0.0416374993625795,"Prevotella_6","Prevotella_6","Malawi",9,0,68,0.132352941176471,0,2.88235294117647e-05,0.000109674272303343,"UK",4,1,53,0.0754716981132075,0.0188679245283019,0.000104905660377358,0.00066045329026449,0.385097390893927,0.43801652892562,0.51495581340467,0,NA,NA,0.056881243063263,-0.0188679245283019,TRUE,FALSE,77,0,"ns","ns",0.8695,0.0787833623414118
"Blautia",0.0222526021002193,0.0423888311521008,"Blautia","Blautia","Malawi",3,1,68,0.0441176470588235,0.0147058823529412,1.94117647058824e-05,0.000129013274255608,"UK",8,5,53,0.150943396226415,0.0943396226415094,0.00125962264150943,0.00557369990438065,0.0570661942534799,0.0852255620333831,0.153807389323568,0,0.16770191238827,0,-0.106825749167592,-0.0796337402885683,FALSE,FALSE,78,0,"ns","ns",0.8695,0.0787833623414118
"Prevotella_7",0.0217087475104132,0.0395287435058544,"Prevotella_7","Prevotella_7","Malawi",7,1,68,0.102941176470588,0.0147058823529412,6.76470588235294e-05,0.000494953993481073,"UK",3,0,53,0.0566037735849057,0,3.0188679245283e-06,1.32410936191925e-05,0.510256856618371,1,0.632304264883993,0,NA,NA,0.0463374028856826,0.0147058823529412,TRUE,TRUE,79,0,"ns","ns",0.8695,0.0787833623414118
"Flavonifractor",0.0209112930529794,0.0383453128608888,"Flavonifractor","Flavonifractor","Malawi",6,3,68,0.0882352941176471,0.0441176470588235,0.000789411764705882,0.00573031995729679,"UK",4,4,53,0.0754716981132075,0.0754716981132075,0.0020422641509434,0.011328323699999,1,0.697850997459668,1,0,0.746822997281399,0,0.0127635960044395,-0.031354051054384,TRUE,FALSE,80,0,"ns","ns",0.8695,0.0787833623414118
"Porphyromonas",0.0201987042408087,0.0364728192227015,"Porphyromonas","Porphyromonas","Malawi",11,0,68,0.161764705882353,0,3.58823529411765e-05,0.000132239440163211,"UK",6,1,53,0.113207547169811,0.0188679245283019,4e-05,0.000201379855382424,0.599496521099319,0.43801652892562,0.733426594961932,0,NA,NA,0.0485571587125416,-0.0188679245283019,TRUE,FALSE,81,0,"ns","ns",0.8695,0.0787833623414118
"unassigned_Enterobacteriaceae",0.019976030952112,0.0363556960155287,"unassigned_Enterobacteriaceae","unassigned_Enterobacteriaceae","Malawi",9,3,68,0.132352941176471,0.0441176470588235,0.00199882352941176,0.0156338491865025,"UK",7,4,53,0.132075471698113,0.0754716981132075,0.0120792452830189,0.0800716104460217,1,0.697850997459668,1,0,0.746822997281399,0,0.000277469478357384,-0.031354051054384,TRUE,FALSE,82,0,"ns","ns",0.8695,0.0787833623414118
"Barnesiella",0.0198612111909494,0.0369568675892559,"Barnesiella","Barnesiella","Malawi",2,1,68,0.0294117647058824,0.0147058823529412,4.41176470588235e-05,0.000306361581776193,"UK",5,5,53,0.0943396226415094,0.0943396226415094,0.00246037735849057,0.0147894195499382,0.237928262371126,0.0852255620333831,0.350791668880506,0,0.16770191238827,0,-0.0649278579356271,-0.0796337402885683,FALSE,FALSE,83,0,"ns","ns",0.8695,0.0787833623414118
"Coriobacteriaceae_UCG-003",0.0197892725222282,0.0387114321242287,"Coriobacteriaceae_UCG-003","Coriobacteriaceae_UCG-003","Malawi",3,3,68,0.0441176470588235,0.0441176470588235,0.000939411764705882,0.00640375073916933,"UK",1,1,53,0.0188679245283019,0.0188679245283019,0.000705660377358491,0.00513728509168097,0.63049646809277,0.63049646809277,NA,NA,NA,NA,0.0252497225305216,0.0252497225305216,TRUE,TRUE,84,0,"ns","ns",0.8695,0.0787833623414118
"UBA1819",0.0194652735925638,0.0378800081458931,"UBA1819","UBA1819","Malawi",2,1,68,0.0294117647058824,0.0147058823529412,8e-05,0.000590350262840477,"UK",6,4,53,0.113207547169811,0.0754716981132075,0.00694490566037736,0.0310250719718152,0.136079798880869,0.167037978286052,0.248399632877777,0,0.268139912511821,0,-0.083795782463929,-0.0607658157602664,FALSE,FALSE,85,0,"ns","ns",0.8695,0.0787833623414118
"Prevotella_2",0.0193347171529056,0.0375451076129435,"Prevotella_2","Prevotella_2","Malawi",5,3,68,0.0735294117647059,0.0441176470588235,0.00247588235294118,0.0175386286020226,"UK",0,0,53,0,0,0,0,0.0668727779667687,0.255371900826446,0.153807389323568,0,NA,NA,0.0735294117647059,0.0441176470588235,TRUE,TRUE,86,0,"ns","ns",0.8695,0.0787833623414118
"Olsenella",0.0189780253849627,0.0363003196011385,"Olsenella","Olsenella","Malawi",7,3,68,0.102941176470588,0.0441176470588235,0.00304470588235294,0.0224275539799628,"UK",0,0,53,0,0,0,0,0.0177950806078961,0.255371900826446,0.0652633011766246,1,NA,NA,0.102941176470588,0.0441176470588235,TRUE,TRUE,87,0,"3","ns",0.8695,0.0787833623414118
"Coprobacter",0.0179310153357334,0.0330687541876425,"Coprobacter","Coprobacter","Malawi",0,0,68,0,0,0,0,"UK",4,2,53,0.0754716981132075,0.0377358490566038,0.000395471698113208,0.00191116010483135,0.0344686130510475,0.189807162534435,0.104312907917644,0,NA,NA,-0.0754716981132075,-0.0377358490566038,FALSE,FALSE,88,0,"ns","ns",0.8695,0.0787833623414118
"Psychrobacter",0.0169829828707116,0.0348879950432082,"Psychrobacter","Psychrobacter","Malawi",5,1,68,0.0735294117647059,0.0147058823529412,5.05882352941176e-05,0.000332847875937706,"UK",0,0,53,0,0,0,0,0.0668727779667687,1,0.153807389323568,0,NA,NA,0.0735294117647059,0.0147058823529412,TRUE,TRUE,89,0,"ns","ns",0.8695,0.0787833623414118
"Odoribacter",0.0168696651238557,0.0323453869122582,"Odoribacter","Odoribacter","Malawi",2,1,68,0.0294117647058824,0.0147058823529412,8e-05,0.000569555993604445,"UK",4,2,53,0.0754716981132075,0.0377358490566038,0.000366037735849057,0.00223834274169928,0.402537945203053,0.580755608028335,0.520133299981474,0,NA,NA,-0.0460599334073252,-0.0230299667036626,FALSE,FALSE,90,0,"ns","ns",0.8695,0.0787833623414118
"Gardnerella",0.0168419502497182,0.032775618046474,"Gardnerella","Gardnerella","Malawi",6,0,68,0.0882352941176471,0,1.58823529411765e-05,8.96133534511966e-05,"UK",1,0,53,0.0188679245283019,0,7.54716981132076e-07,5.49442255794756e-06,0.134394688074089,1,0.248399632877777,0,NA,NA,0.0693673695893452,0,TRUE,FALSE,91,0,"ns","ns",0.8695,0.0787833623414118
"Eubacterium",0.0155406343076143,0.0278456961287786,"Eubacterium","Eubacterium","Malawi",3,2,68,0.0441176470588235,0.0294117647058824,0.000527647058823529,0.00370234138005517,"UK",3,3,53,0.0566037735849057,0.0566037735849057,0.000218867924528302,0.00107610705139719,1,0.652603517010297,1,0,0.746822997281399,0,-0.0124861265260821,-0.0271920088790233,FALSE,FALSE,92,0,"ns","ns",0.8695,0.0787833623414118
"Ralstonia",0.0151006522185326,0.0318399108494245,"Ralstonia","Ralstonia","Malawi",3,0,68,0.0441176470588235,0,4.11764705882353e-06,2.20064640515617e-05,"UK",0,0,53,0,0,0,0,0.255371900826446,1,NA,NA,NA,NA,0.0441176470588235,0,TRUE,FALSE,93,0,"ns","ns",0.8695,0.0787833623414118
"Pediococcus",0.0148895242320018,0.0297528688640232,"Pediococcus","Pediococcus","Malawi",3,1,68,0.0441176470588235,0.0147058823529412,2.88235294117647e-05,0.000183738371846628,"UK",0,0,53,0,0,0,0,0.255371900826446,1,NA,NA,NA,NA,0.0441176470588235,0.0147058823529412,TRUE,TRUE,94,0,"ns","ns",0.8695,0.0787833623414118
"Sphingobacterium",0.0148046162142536,0.0283567287149239,"Sphingobacterium","Sphingobacterium","Malawi",7,1,68,0.102941176470588,0.0147058823529412,3.47058823529412e-05,0.000147237959376308,"UK",0,0,53,0,0,0,0,0.0177950806078961,1,0.0652633011766246,1,NA,NA,0.102941176470588,0.0147058823529412,TRUE,TRUE,95,0,"3","ns",0.8695,0.0787833623414118
"Subdoligranulum",0.0138694339847739,0.0256319369879842,"Subdoligranulum","Subdoligranulum","Malawi",6,0,68,0.0882352941176471,0,2.82352941176471e-05,0.000114199892522502,"UK",3,3,53,0.0566037735849057,0.0566037735849057,4e-04,0.00179861485166096,0.729796886410136,0.0813459268004723,0.814821766380249,0,0.16770191238827,0,0.0316315205327414,-0.0566037735849057,TRUE,FALSE,96,0,"ns","ns",0.8695,0.0787833623414118
"Acidaminococcus",0.0128031094653386,0.0253821648251582,"Acidaminococcus","Acidaminococcus","Malawi",2,1,68,0.0294117647058824,0.0147058823529412,0.000682352941176471,0.00562190548183689,"UK",0,0,53,0,0,0,0,0.503581267217631,1,NA,NA,NA,NA,0.0294117647058824,0.0147058823529412,TRUE,TRUE,97,0,"ns","ns",0.8695,0.0787833623414118
"Enterorhabdus",0.0126802146143546,0.0240709355886721,"Enterorhabdus","Enterorhabdus","Malawi",3,1,68,0.0441176470588235,0.0147058823529412,7.47058823529412e-05,0.000535761337454608,"UK",1,0,53,0.0188679245283019,0,1.35849056603774e-05,9.88996060430561e-05,0.63049646809277,1,NA,NA,NA,NA,0.0252497225305216,0.0147058823529412,TRUE,TRUE,98,0,"ns","ns",0.8695,0.0787833623414118
"Coprococcus_3",0.0125966702128727,0.0236212282513791,"Coprococcus_3","Coprococcus_3","Malawi",2,1,68,0.0294117647058824,0.0147058823529412,0.000211764705882353,0.00164602546286726,"UK",2,0,53,0.0377358490566038,0,1.13207547169811e-05,7.20586763005585e-05,1,1,NA,NA,NA,NA,-0.00832408435072142,0.0147058823529412,FALSE,TRUE,99,0,"ns","ns",0.8695,0.0787833623414118
"Luteimonas",0.0116494733439493,0.0245775427866737,"Luteimonas","Luteimonas","Malawi",6,1,68,0.0882352941176471,0.0147058823529412,4.23529411764706e-05,0.000178334899164121,"UK",0,0,53,0,0,0,0,0.0344521673887807,1,0.104312907917644,0,NA,NA,0.0882352941176471,0.0147058823529412,TRUE,TRUE,100,0,"ns","ns",0.8695,0.0787833623414118
"Fusicatenibacter",0.0110706975594727,0.0210451446367663,"Fusicatenibacter","Fusicatenibacter","Malawi",2,0,68,0.0294117647058824,0,1.17647058823529e-06,6.80855733830397e-06,"UK",4,3,53,0.0754716981132075,0.0566037735849057,0.000475471698113208,0.00280945283889787,0.402537945203053,0.0813459268004723,0.520133299981474,0,0.16770191238827,0,-0.0460599334073252,-0.0566037735849057,FALSE,FALSE,101,0,"ns","ns",0.8695,0.0787833623414118
"Faecalibacterium",0.011052380471368,0.0228574996353121,"Faecalibacterium","Faecalibacterium","Malawi",4,1,68,0.0588235294117647,0.0147058823529412,8.52941176470588e-05,0.000646123851600196,"UK",1,1,53,0.0188679245283019,0.0188679245283019,4.15094339622642e-05,0.000302193240687116,0.384160780154617,1,0.51495581340467,0,NA,NA,0.0399556048834628,-0.00416204217536071,TRUE,FALSE,102,0,"ns","ns",0.8695,0.0787833623414118
"Aerococcus",0.0109942429872843,0.0243525885150024,"Aerococcus","Aerococcus","Malawi",5,0,68,0.0735294117647059,0,1.11764705882353e-05,6.87094121551088e-05,"UK",0,0,53,0,0,0,0,0.0668727779667687,1,0.153807389323568,0,NA,NA,0.0735294117647059,0,TRUE,FALSE,103,0,"ns","ns",0.8695,0.0787833623414118
"Lachnoanaerobaculum",0.0108256308641902,0.0200727908034992,"Lachnoanaerobaculum","Lachnoanaerobaculum","Malawi",4,0,68,0.0588235294117647,0,1.11764705882353e-05,6.5870279841988e-05,"UK",3,0,53,0.0566037735849057,0,3.77358490566038e-06,1.79985485626715e-05,1,1,1,0,NA,NA,0.00221975582685904,0,TRUE,FALSE,104,0,"ns","ns",0.8695,0.0787833623414118
"Alloprevotella",0.0106157116648099,0.0217826848955961,"Alloprevotella","Alloprevotella","Malawi",3,1,68,0.0441176470588235,0.0147058823529412,6.47058823529412e-05,0.000523776386684684,"UK",0,0,53,0,0,0,0,0.255371900826446,1,NA,NA,NA,NA,0.0441176470588235,0.0147058823529412,TRUE,TRUE,105,0,"ns","ns",0.8695,0.0787833623414118
"Akkermansia",0.0105894426157052,0.019474338732329,"Akkermansia","Akkermansia","Malawi",4,2,68,0.0588235294117647,0.0294117647058824,0.00147,0.00907167183328113,"UK",3,3,53,0.0566037735849057,0.0566037735849057,0.00698037735849057,0.049842633355942,1,0.652603517010297,1,0,0.746822997281399,0,0.00221975582685904,-0.0271920088790233,TRUE,FALSE,106,0,"ns","ns",0.8695,0.0787833623414118
"Proteus",0.00980091000114866,0.0190279819799363,"Proteus","Proteus","Malawi",1,0,68,0.0147058823529412,0,5.88235294117647e-07,4.85071250072666e-06,"UK",4,4,53,0.0754716981132075,0.0754716981132075,0.00218188679245283,0.0103337909226523,0.167037978286052,0.0344686130510475,0.290259821137448,0,0.105129269805695,0,-0.0607658157602664,-0.0754716981132075,FALSE,FALSE,107,0,"ns","ns",0.8695,0.0787833623414118
"Sphingobium",0.00955643051838465,0.021909300778824,"Sphingobium","Sphingobium","Malawi",2,0,68,0.0294117647058824,0,1.47058823529412e-05,8.57359812001015e-05,"UK",0,0,53,0,0,0,0,0.503581267217631,1,NA,NA,NA,NA,0.0294117647058824,0,TRUE,FALSE,108,0,"ns","ns",0.8695,0.0787833623414118
"Bosea",0.00953954744680042,0.0220809609729584,"Bosea","Bosea","Malawi",2,0,68,0.0294117647058824,0,2.94117647058824e-06,1.99296391838449e-05,"UK",0,0,53,0,0,0,0,0.503581267217631,1,NA,NA,NA,NA,0.0294117647058824,0,TRUE,FALSE,109,0,"ns","ns",0.8695,0.0787833623414118
"Hydrotalea",0.00950314757138626,0.020772469130731,"Hydrotalea","Hydrotalea","Malawi",3,1,68,0.0441176470588235,0.0147058823529412,3.94117647058824e-05,0.000305608677462082,"UK",0,0,53,0,0,0,0,0.255371900826446,1,NA,NA,NA,NA,0.0441176470588235,0.0147058823529412,TRUE,TRUE,110,0,"ns","ns",0.8695,0.0787833623414118
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",0.00939409426413987,0.0216955135738948,"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Malawi",2,0,68,0.0294117647058824,0,1e-05,5.87938467691173e-05,"UK",0,0,53,0,0,0,0,0.503581267217631,1,NA,NA,NA,NA,0.0294117647058824,0,TRUE,FALSE,111,0,"ns","ns",0.8695,0.0787833623414118
"Variovorax",0.00931564039472517,0.0213854311236435,"Variovorax","Variovorax","Malawi",2,1,68,0.0294117647058824,0.0147058823529412,5.94117647058824e-05,0.0004850231025516,"UK",0,0,53,0,0,0,0,0.503581267217631,1,NA,NA,NA,NA,0.0294117647058824,0.0147058823529412,TRUE,TRUE,112,0,"ns","ns",0.8695,0.0787833623414118
"unassigned_Saccharimonadaceae",0.00926462093598067,0.0195319872448113,"unassigned_Saccharimonadaceae","unassigned_Saccharimonadaceae","Malawi",4,2,68,0.0588235294117647,0.0294117647058824,0.000102941176470588,0.000577563226036974,"UK",1,1,53,0.0188679245283019,0.0188679245283019,5.05660377358491e-05,0.000368126311382487,0.384160780154617,1,0.51495581340467,0,NA,NA,0.0399556048834628,0.0105438401775805,TRUE,TRUE,113,0,"ns","ns",0.8695,0.0787833623414118
